code,descr,lang_code,is_active,cr_by,cr_dtimes
auth-sms,Template for authorization SMS,ara,TRUE,admin,now()
RPR_DUP_UIN_EMAIL,Template for duplicate UIN Email,ara,TRUE,admin,now()
RPR_DUP_UIN_SMS,Template for duplicate UIN SMS,ara,TRUE,admin,now()
RPR_TEC_ISSUE_EMAIL,Template for Technical Issue Email,ara,TRUE,admin,now()
RPR_TEC_ISSUE_SMS,Template for Technical Issue SMS,ara,TRUE,admin,now()
RPR_UIN_GEN_EMAIL,Template for UIN generation Email,ara,TRUE,admin,now()
RPR_UIN_GEN_SMS,Template for UIN generation SMS,ara,TRUE,admin,now()
RPR_UIN_UPD_EMAIL,Template for update details Email,ara,TRUE,admin,now()
RPR_UIN_UPD_SMS,Template for update Details SMS,ara,TRUE,admin,now()
NewReg-email-content-template,Template for new registration Email Content,ara,TRUE,admin,now()
NewReg-email-subject-template,Template for new registration Email Subject,ara,TRUE,admin,now()
NewReg-sms-template,Template for new registration SMS,ara,TRUE,admin,now()
OTP-email-content-template,Template for OTP generation Email Content,ara,TRUE,admin,now()
OTP-email-subject-template,Template for OTP generation Email Subject,ara,TRUE,admin,now()
OTP-sms-template,Template for OTP SMS,ara,TRUE,admin,now()
Update-email-content-template,Template for update registration Email Content,ara,TRUE,admin,now()
Update-email-subject-template,Template for update registration Email Subject,ara,TRUE,admin,now()
Update-sms-template,Template for update registration SMS,ara,TRUE,admin,now()
Email-Acknowledgement,Template for Email Acknowledgement,ara,TRUE,admin,now()
Onscreen-Acknowledgement,Template for Onscreen Acknowledgment,ara,TRUE,admin,now()
SMS-Acknowledgement,Template for SMS Acknowledgement,ara,TRUE,admin,now()
Acknowledgement-email-subject,Template for email subject of Acknowledgement,ara,TRUE,admin,now()
RPR_UIN_CARD_TEMPLATE,UIN card template,ara,TRUE,admin,now()
RPR_UIN_DEAC_SMS,Template for UIN Deactivation SMS,ara,TRUE,admin,now()
RPR_UIN_DEAC_EMAIL,Template for UIN Deactivation Email,ara,TRUE,admin,now()
RPR_UIN_REAC_SMS,Template for UIN Reactivate SMS,ara,TRUE,admin,now()
RPR_UIN_REAC_EMAIL,Template for UIN Reactivate Email,ara,TRUE,admin,now()
reg-sms-notification,Registration Acknowledgement Template,ara,TRUE,admin,now()
reg-email-notification,Registration Acknowledgement Template,ara,TRUE,admin,now()
auth-otp-sms-template,auth otp service for sending otp,ara,TRUE,admin,now()
auth-otp-email-subject-template,auth otp email service subject,ara,TRUE,admin,now()
auth-otp-email-content-template,auth otp email service subject,ara,TRUE,admin,now()
ida-auth-otp-email-content-template,Template for Email Content,ara,TRUE,admin,now()
ida-auth-otp-email-subject-template,Template for Email Subject,ara,TRUE,admin,now()
ida-auth-otp-sms-template,Template for OTP in SMS,ara,TRUE,admin,now()
consent,Consent,ara,TRUE,admin,now()
updateUIN-email-notification,Registration Acknowledgement Template,ara,TRUE,admin,now()
updateUIN-sms-notification,Registration Acknowledgement Template,ara,TRUE,admin,now()
lostUIN-email-notification,Registration Acknowledgement Template,ara,TRUE,admin,now()
lostUIN-sms-notification,Registration Acknowledgement Template,ara,TRUE,admin,now()
cancel-appointment,Template for Cancel Appointment,ara,TRUE,admin,now()
RPR_LOST_UIN_SMS,Lost UIN Notification SMS,ara,TRUE,admin,now()
RPR_LOST_UIN_EMAIL,Lost UIN Notification Email,ara,TRUE,admin,now()
RPR_MASKED_UIN_CARD_TEMPLATE,Masked UIN card template,ara,TRUE,admin,now()
RS_AUTH_HIST_SUCCESS_EMAIL,Authentication History Request Success Email,ara,TRUE,admin,now()
RS_AUTH_HIST_SUCCESS_SMS,Authentication History Request Success SMS,ara,TRUE,admin,now()
RS_AUTH_HIST_SUCCESS_EMAIL_SUB,Authentication History Request Success EMAIL Subject,ara,TRUE,admin,now()
RS_DOW_UIN_SUCCESS_EMAIL,Successful Download of e-UIN Email,ara,TRUE,admin,now()
RS_DOW_UIN_SUCCESS_EMAIL_SUB,Download e-UIN Status Email Subject,ara,TRUE,admin,now()
RS_DOW_UIN_SUCCESS_SMS,Successful Download of e-UIN SMS,ara,TRUE,admin,now()
RS_LOCK_AUTH_SUCCESS_EMAIL,Successful Locking of Auth Types Email,ara,TRUE,admin,now()
RS_LOCK_AUTH_SUCCESS_EMAIL_SUB,Successful Locking of Auth Types Email Subject,ara,TRUE,admin,now()
RS_LOCK_AUTH_SUCCESS_SMS,Successful Locking of Auth Types SMS,ara,TRUE,admin,now()
RS_UNLOCK_AUTH_SUCCESS_EMAIL,Successful Unlocking of Auth Types Email,ara,TRUE,admin,now()
RS_UNLOCK_AUTH_SUCCESS_EMAIL_SUB,Successful Unlocking of Auth Types Email Subject,ara,TRUE,admin,now()
RS_UNLOCK_AUTH_SUCCESS_SMS,Successful Unlocking of Auth Types SMS,ara,TRUE,admin,now()
RS_VIN_GEN_SUCCESS_EMAIL,VID Generation Success Email,ara,TRUE,admin,now()
RS_VIN_GEN_SUCCESS_EMAIL_SUB,VID Generation Success Email Subject,ara,TRUE,admin,now()
RS_VIN_GEN_SUCCESS_SMS,VID Generation Success SMS,ara,TRUE,admin,now()
RS_VIN_REV_SUCCESS_EMAIL,VID Revocation Success Email,ara,TRUE,admin,now()
RS_VIN_REV_SUCCESS_EMAIL_SUB,VID Revocation Success Email Subject,ara,TRUE,admin,now()
RS_VIN_REV_SUCCESS_SMS,VID Revocation Success SMS,ara,TRUE,admin,now()
RS_UIN_RPR_SUCCESS_EMAIL,Reprint Request Success Email,ara,TRUE,admin,now()
RS_UIN_RPR_SUCCESS_EMAIL_SUB,Reprint Request Success Email Subject,ara,TRUE,admin,now()
RS_UIN_RPR_SUCCESS_SMS,Reprint Request Success SMS,ara,TRUE,admin,now()
RS_AUTH_HIST_FAILURE_EMAIL,Authentication History Request Failure Email,ara,TRUE,admin,now()
RS_AUTH_HIST_FAILURE_EMAIL_SUB,Authentication History Request Failure Email Subject,ara,TRUE,admin,now()
RS_AUTH_HIST_FAILURE_SMS,Authentication History Request Failure SMS,ara,TRUE,admin,now()
RS_DOW_UIN_FAILURE_EMAIL,Download e-UIN Failure Email,ara,TRUE,admin,now()
RS_DOW_UIN_FAILURE_EMAIL_SUB,Download e-UIN Failure Email Subject,ara,TRUE,admin,now()
RS_DOW_UIN_FAILURE_SMS,Download e-UIN Failure SMS,ara,TRUE,admin,now()
RS_LOCK_AUTH_FAILURE_EMAIL,Failure in Locking of Auth Types Email,ara,TRUE,admin,now()
RS_LOCK_AUTH_FAILURE_EMAIL_SUB,Failure in Locking of Auth Types Email Subject,ara,TRUE,admin,now()
RS_LOCK_AUTH_FAILURE_SMS,Failure in Locking of Auth Types SMS,ara,TRUE,admin,now()
RS_UIN_RPR_FAILURE_EMAIL,Reprint Request Failure Email,ara,TRUE,admin,now()
RS_UIN_RPR_FAILURE_EMAIL_SUB,Reprint Request Failure Email Subject,ara,TRUE,admin,now()
RS_UIN_RPR_FAILURE_SMS,Reprint Request Failure SMS,ara,TRUE,admin,now()
RS_UNLOCK_AUTH_FAILURE_EMAIL,Failure in Unlocking of Auth Types Email,ara,TRUE,admin,now()
RS_UNLOCK_AUTH_FAILURE_EMAIL_SUB,Failure in Unlocking of Auth Types Email Subject,ara,TRUE,admin,now()
RS_UNLOCK_AUTH_FAILURE_SMS,Failure in Unlocking of Auth Types SMS,ara,TRUE,admin,now()
RS_VIN_GEN_FAILURE_EMAIL,VID Generation Failure Email,ara,TRUE,admin,now()
RS_VIN_GEN_FAILURE_EMAIL_SUB,VID Generation Failure Email Subject,ara,TRUE,admin,now()
RS_VIN_GEN_FAILURE_SMS,VID Generation Failure SMS,ara,TRUE,admin,now()
RS_VIN_REV_FAILURE_EMAIL,VID Revocation Failure Email,ara,TRUE,admin,now()
RS_VIN_REV_FAILURE_EMAIL_SUB,VID Revocation Failure Email Subject,ara,TRUE,admin,now()
RS_VIN_REV_FAILURE_SMS,VID Revocation Failure SMS,ara,TRUE,admin,now()
RS_UIN_UPDATE_SUCCESS_EMAIL,UIN Update Request Placed Successfully Email,ara,TRUE,admin,now()
RS_UIN_UPDATE_SUCCESS_EMAIL_SUB,UIN Update Request Placed Successfully Email Subject,ara,TRUE,admin,now()
RS_UIN_UPDATE_SUCCESS_SMS,UIN Update Request Placed Successfully SMS,ara,TRUE,admin,now()
RS_UIN_UPDATE_FAILURE_EMAIL,UIN Update Request Failed Email,ara,TRUE,admin,now()
RS_UIN_UPDATE_FAILURE_EMAIL_SUB,UIN Update Request Failed Email Subject,ara,TRUE,admin,now()
RS_UIN_UPDATE_FAILURE_SMS,UIN Update Request Failed SMS,ara,TRUE,admin,now()
RPR_RPV_SUC_EMAIL,Registration Packet Validation Success Email,ara,TRUE,admin,now()
RPR_RPV_SUC_SMS,Registration Packet Validation Success SMS,ara,TRUE,admin,now()
RPR_UPV_SUC_EMAIL,Update Packet Validation Success Email,ara,TRUE,admin,now()
RPR_UPV_SUC_SMS,Update Packet Validation Success SMS,ara,TRUE,admin,now()
RPR_LPV_SUC_EMAIL,Lost Packet Validation Success Email,ara,TRUE,admin,now()
RPR_LPV_SUC_SMS,Lost Packet Validation Success SMS,ara,TRUE,admin,now()
RPR_RUPV_SUC_EMAIL,Resident Update Packet Validation Success Email,ara,TRUE,admin,now()
RPR_RUPV_SUC_SMS,Resident Update Packet Validation Success SMS,ara,TRUE,admin,now()
RPR_PPV_SUC_EMAIL,Re-print Packet Validation Success Email,ara,TRUE,admin,now()
RPR_PPV_SUC_SMS,Re-print Packet Validation Success SMS,ara,TRUE,admin,now()
RPR_APV_SUC_EMAIL,Activate Packet Validation Success Email,ara,TRUE,admin,now()
RPR_APV_SUC_SMS,Activate Packet Validation Success SMS,ara,TRUE,admin,now()
RPR_DPV_SUC_EMAIL,De-activate Packet Validation Success Email,ara,TRUE,admin,now()
RPR_DPV_SUC_SMS,De-activate Packet Validation Success SMS,ara,TRUE,admin,now()
RPR_RPV_SUC_EMAIL_SUB,Registration Packet Validation Success Email Sub,ara,TRUE,admin,now()
RPR_UPV_SUC_EMAIL_SUB,Update Packet Validation Success Email Sub,ara,TRUE,admin,now()
RPR_LPV_SUC_EMAIL_SUB,Lost Packet Validation Success Email Sub,ara,TRUE,admin,now()
RPR_PPV_SUC_EMAIL_SUB,Re-print Packet Validation Success Email Sub,ara,TRUE,admin,now()
RPR_RUPV_SUC_EMAIL_SUB,Resident Update Packet Validation Success Email Sub,ara,TRUE,admin,now()
RPR_APV_SUC_EMAIL_SUB,Activate Packet Validation Success Email Sub,ara,TRUE,admin,now()
RPR_DPV_SUC_EMAIL_SUB,De-activate Packet Validation Success Email Sub,ara,TRUE,admin,now()
RS_CRE_REQ_SUCCESS_SMS,Credential Issuance Success SMS,ara,TRUE,admin,now()
RS_CRE_REQ_SUCCESS_EMAIL,Credential Issuance Success EMAIL,ara,TRUE,admin,now()
RS_CRE_REQ_SUCCESS_EMAIL_SUB,Credential Issuance Success EMAIL Subject,ara,TRUE,admin,now()
RS_CRE_STATUS_SMS,Credential Issuance Status Check SMS,ara,TRUE,admin,now()
RS_CRE_STATUS_EMAIL,Credential Issuance Status Check EMAIL,ara,TRUE,admin,now()
RS_CRE_STATUS_EMAIL_SUB,Credential Issuance Status Check EMAIL Subject,ara,TRUE,admin,now()
RS_CRE_CANCEL_SUCCESS_SMS,Credential Request Cancel Success SMS,ara,TRUE,admin,now()
RS_CRE_CANCEL_SUCCESS_EMAIL,Credential Request Cancel Success EMAIL,ara,TRUE,admin,now()
RS_CRE_CANCEL_SUCCESS_EMAIL_SUB,Credential Request Cancel Success EMAIL Subject,ara,TRUE,admin,now()
RS_CRE_REQ_FAILURE_SMS,Credential Issuance Failure SMS,ara,TRUE,admin,now()
RS_CRE_REQ_FAILURE_EMAIL,Credential Issuance Failure EMAIL,ara,TRUE,admin,now()
RS_CRE_REQ_FAILURE_EMAIL_SUB,Credential Issuance Failure EMAIL Subject,ara,TRUE,admin,now()
reg-ack-template-part,Acknowledgement generated after registration,ara,TRUE,admin,now()
reg-preview-template-part,Preview generated after registration,ara,TRUE,admin,now()
reg-dashboard-template,Dashboard of Registration Client,ara,TRUE,admin,now()
partner-reg-sub-template,partner registration notify subject template,ara,TRUE,admin,now()
partner-status-sub-template,partner status notify subject template,ara,TRUE,admin,now()
partner-apikey-status-sub-template,partner apikey status notify subject template,ara,TRUE,admin,now()
partner-reg-content-template,partner registration notify content template,ara,TRUE,admin,now()
partner-status-content-template,partner status notify content template,ara,TRUE,admin,now()
apikey-status-content-template,partner apikey status notify content template,ara,TRUE,admin,now()
Registration Consent,Consent in Registration Client,ara,TRUE,admin,now()
RPR_PAUSED_FOR_ADD_INFO_EMAIL,Email template requesting for additional info,ara,TRUE,admin,now()
RPR_PAUSED_FOR_ADD_INFO_SMS,Email template requesting for additional info,ara,TRUE,admin,now()
RPR_DUP_UIN_EMAIL_SUB,Registration Failed because you have already Registered,ara,TRUE,admin,now()
RPR_TEC_ISSUE_EMAIL_SUB,Re-Register because there was a Technical Issue,ara,TRUE,admin,now()
RPR_UIN_REAC_EMAIL_SUB,Uin is activated successfully,ara,TRUE,admin,now()
RPR_UIN_DEAC_EMAIL_SUB,Uin is deactivated,ara,TRUE,admin,now()
RPR_UIN_GEN_EMAIL_SUB,UIN Generated,ara,TRUE,admin,now()
RPR_UIN_UPD_EMAIL_SUB,UIN Details Updated,ara,TRUE,admin,now()
RPR_PAUSED_FOR_ADD_INFO_EMAIL_SUB,Requesting the additional details for progressing on the application of UIN,ara,TRUE,admin,now()
otp-sms-template,OTP Send Service,ara,TRUE,admin,now()
otp-email-content-template,Template for OTP Email Content,eng,TRUE,admin,now()
otp-email-subject-template,Template for OTP Email Subject,eng,TRUE,admin,now()
otp-email-content-template,Template for OTP Email Content,fra,TRUE,admin,now()
otp-email-subject-template,Template for OTP Email Subject,fra,TRUE,admin,now()
otp-email-content-template,Template for OTP Email Content,ara,TRUE,admin,now()
otp-email-subject-template,Template for OTP Email Subject,ara,TRUE,admin,now()
cancel-appointment-email-subject,Template for email subject of cancel Appointment ,eng,TRUE,admin,now()
cancel-appointment-email-subject,Template for email subject of cancel Appointment ,fra,TRUE,admin,now()
cancel-appointment-email-subject,Template for email subject of cancel Appointment ,ara,TRUE,admin,now()
auth-email-content,Template for authorization content,kan,TRUE,admin,now()
auth-email-subject,Template for authorization subject,kan,TRUE,admin,now()
auth-sms,Template for authorization SMS,kan,TRUE,admin,now()
RPR_DUP_UIN_EMAIL,Template for duplicate UIN Email,kan,TRUE,admin,now()
RPR_DUP_UIN_SMS,Template for duplicate UIN SMS,kan,TRUE,admin,now()
RPR_TEC_ISSUE_EMAIL,Template for Technical Issue Email,kan,TRUE,admin,now()
RPR_TEC_ISSUE_SMS,Template for Technical Issue SMS,kan,TRUE,admin,now()
RPR_UIN_GEN_EMAIL,Template for UIN generation Email,kan,TRUE,admin,now()
RPR_UIN_GEN_SMS,Template for UIN generation SMS,kan,TRUE,admin,now()
RPR_UIN_UPD_EMAIL,Template for update details Email,kan,TRUE,admin,now()
RPR_UIN_UPD_SMS,Template for update Details SMS,kan,TRUE,admin,now()
NewReg-email-content-template,Template for new registration Email Content,kan,TRUE,admin,now()
NewReg-email-subject-template,Template for new registration Email Subject,kan,TRUE,admin,now()
NewReg-sms-template,Template for new registration SMS,kan,TRUE,admin,now()
OTP-email-content-template,Template for OTP generation Email Content,kan,TRUE,admin,now()
OTP-email-subject-template,Template for OTP generation Email Subject,kan,TRUE,admin,now()
OTP-sms-template,Template for OTP SMS,kan,TRUE,admin,now()
Update-email-content-template,Template for update registration Email Content,kan,TRUE,admin,now()
Update-email-subject-template,Template for update registration Email Subject,kan,TRUE,admin,now()
Update-sms-template,Template for update registration SMS,kan,TRUE,admin,now()
Email-Acknowledgement,Template for Email Acknowledgement,kan,TRUE,admin,now()
Onscreen-Acknowledgement,Template for Onscreen Acknowledgment,kan,TRUE,admin,now()
SMS-Acknowledgement,Template for SMS Acknowledgement,kan,TRUE,admin,now()
Acknowledgement-email-subject,Template for email subject of Acknowledgement,kan,TRUE,admin,now()
RPR_UIN_CARD_TEMPLATE,UIN card template,kan,TRUE,admin,now()
RPR_UIN_DEAC_SMS,Template for UIN Deactivation SMS,kan,TRUE,admin,now()
RPR_UIN_DEAC_EMAIL,Template for UIN Deactivation Email,kan,TRUE,admin,now()
RPR_UIN_REAC_SMS,Template for UIN Reactivate SMS,kan,TRUE,admin,now()
RPR_UIN_REAC_EMAIL,Template for UIN Reactivate Email,kan,TRUE,admin,now()
reg-sms-notification,Registration Acknowledgement Template,kan,TRUE,admin,now()
reg-email-notification,Registration Acknowledgement Template,kan,TRUE,admin,now()
auth-otp-sms-template,auth otp service for sending otp,kan,TRUE,admin,now()
auth-otp-email-subject-template,auth otp email service subject,kan,TRUE,admin,now()
auth-otp-email-content-template,auth otp email service subject,kan,TRUE,admin,now()
ida-auth-otp-email-content-template,Template for Email Content,kan,TRUE,admin,now()
ida-auth-otp-email-subject-template,Template for Email Subject,kan,TRUE,admin,now()
ida-auth-otp-sms-template,Template for OTP in SMS,kan,TRUE,admin,now()
consent,Consent,kan,TRUE,admin,now()
updateUIN-email-notification,Registration Acknowledgement Template,kan,TRUE,admin,now()
updateUIN-sms-notification,Registration Acknowledgement Template,kan,TRUE,admin,now()
lostUIN-email-notification,Registration Acknowledgement Template,kan,TRUE,admin,now()
lostUIN-sms-notification,Registration Acknowledgement Template,kan,TRUE,admin,now()
cancel-appointment,Template for Cancel Appointment,kan,TRUE,admin,now()
RPR_LOST_UIN_SMS,Lost UIN Notification SMS,kan,TRUE,admin,now()
RPR_LOST_UIN_EMAIL,Lost UIN Notification Email,kan,TRUE,admin,now()
RPR_MASKED_UIN_CARD_TEMPLATE,Masked UIN card template,kan,TRUE,admin,now()
RS_AUTH_HIST_SUCCESS_EMAIL,Authentication History Request Success Email,kan,TRUE,admin,now()
RS_AUTH_HIST_SUCCESS_SMS,Authentication History Request Success SMS,kan,TRUE,admin,now()
RS_AUTH_HIST_SUCCESS_EMAIL_SUB,Authentication History Request Success EMAIL Subject,kan,TRUE,admin,now()
RS_DOW_UIN_SUCCESS_EMAIL,Successful Download of e-UIN Email,kan,TRUE,admin,now()
RS_DOW_UIN_SUCCESS_EMAIL_SUB,Download e-UIN Status Email Subject,kan,TRUE,admin,now()
RS_DOW_UIN_SUCCESS_SMS,Successful Download of e-UIN SMS,kan,TRUE,admin,now()
RS_LOCK_AUTH_SUCCESS_EMAIL,Successful Locking of Auth Types Email,kan,TRUE,admin,now()
RS_LOCK_AUTH_SUCCESS_EMAIL_SUB,Successful Locking of Auth Types Email Subject,kan,TRUE,admin,now()
RS_LOCK_AUTH_SUCCESS_SMS,Successful Locking of Auth Types SMS,kan,TRUE,admin,now()
RS_UNLOCK_AUTH_SUCCESS_EMAIL,Successful Unlocking of Auth Types Email,kan,TRUE,admin,now()
RS_UNLOCK_AUTH_SUCCESS_EMAIL_SUB,Successful Unlocking of Auth Types Email Subject,kan,TRUE,admin,now()
RS_UNLOCK_AUTH_SUCCESS_SMS,Successful Unlocking of Auth Types SMS,kan,TRUE,admin,now()
RS_VIN_GEN_SUCCESS_EMAIL,VID Generation Success Email,kan,TRUE,admin,now()
RS_VIN_GEN_SUCCESS_EMAIL_SUB,VID Generation Success Email Subject,kan,TRUE,admin,now()
RS_VIN_GEN_SUCCESS_SMS,VID Generation Success SMS,kan,TRUE,admin,now()
RS_VIN_REV_SUCCESS_EMAIL,VID Revocation Success Email,kan,TRUE,admin,now()
RS_VIN_REV_SUCCESS_EMAIL_SUB,VID Revocation Success Email Subject,kan,TRUE,admin,now()
RS_VIN_REV_SUCCESS_SMS,VID Revocation Success SMS,kan,TRUE,admin,now()
RS_UIN_RPR_SUCCESS_EMAIL,Reprint Request Success Email,kan,TRUE,admin,now()
RS_UIN_RPR_SUCCESS_EMAIL_SUB,Reprint Request Success Email Subject,kan,TRUE,admin,now()
RS_UIN_RPR_SUCCESS_SMS,Reprint Request Success SMS,kan,TRUE,admin,now()
RS_AUTH_HIST_FAILURE_EMAIL,Authentication History Request Failure Email,kan,TRUE,admin,now()
RS_AUTH_HIST_FAILURE_EMAIL_SUB,Authentication History Request Failure Email Subject,kan,TRUE,admin,now()
RS_AUTH_HIST_FAILURE_SMS,Authentication History Request Failure SMS,kan,TRUE,admin,now()
RS_DOW_UIN_FAILURE_EMAIL,Download e-UIN Failure Email,kan,TRUE,admin,now()
RS_DOW_UIN_FAILURE_EMAIL_SUB,Download e-UIN Failure Email Subject,kan,TRUE,admin,now()
RS_DOW_UIN_FAILURE_SMS,Download e-UIN Failure SMS,kan,TRUE,admin,now()
RS_LOCK_AUTH_FAILURE_EMAIL,Failure in Locking of Auth Types Email,kan,TRUE,admin,now()
RS_LOCK_AUTH_FAILURE_EMAIL_SUB,Failure in Locking of Auth Types Email Subject,kan,TRUE,admin,now()
RS_LOCK_AUTH_FAILURE_SMS,Failure in Locking of Auth Types SMS,kan,TRUE,admin,now()
RS_UIN_RPR_FAILURE_EMAIL,Reprint Request Failure Email,kan,TRUE,admin,now()
RS_UIN_RPR_FAILURE_EMAIL_SUB,Reprint Request Failure Email Subject,kan,TRUE,admin,now()
RS_UIN_RPR_FAILURE_SMS,Reprint Request Failure SMS,kan,TRUE,admin,now()
RS_UNLOCK_AUTH_FAILURE_EMAIL,Failure in Unlocking of Auth Types Email,kan,TRUE,admin,now()
RS_UNLOCK_AUTH_FAILURE_EMAIL_SUB,Failure in Unlocking of Auth Types Email Subject,kan,TRUE,admin,now()
RS_UNLOCK_AUTH_FAILURE_SMS,Failure in Unlocking of Auth Types SMS,kan,TRUE,admin,now()
RS_VIN_GEN_FAILURE_EMAIL,VID Generation Failure Email,kan,TRUE,admin,now()
RS_VIN_GEN_FAILURE_EMAIL_SUB,VID Generation Failure Email Subject,kan,TRUE,admin,now()
RS_VIN_GEN_FAILURE_SMS,VID Generation Failure SMS,kan,TRUE,admin,now()
RS_VIN_REV_FAILURE_EMAIL,VID Revocation Failure Email,kan,TRUE,admin,now()
RS_VIN_REV_FAILURE_EMAIL_SUB,VID Revocation Failure Email Subject,kan,TRUE,admin,now()
RS_VIN_REV_FAILURE_SMS,VID Revocation Failure SMS,kan,TRUE,admin,now()
RS_UIN_UPDATE_SUCCESS_EMAIL,UIN Update Request Placed Successfully Email,kan,TRUE,admin,now()
RS_UIN_UPDATE_SUCCESS_EMAIL_SUB,UIN Update Request Placed Successfully Email Subject,kan,TRUE,admin,now()
RS_UIN_UPDATE_SUCCESS_SMS,UIN Update Request Placed Successfully SMS,kan,TRUE,admin,now()
RS_UIN_UPDATE_FAILURE_EMAIL,UIN Update Request Failed Email,kan,TRUE,admin,now()
RS_UIN_UPDATE_FAILURE_EMAIL_SUB,UIN Update Request Failed Email Subject,kan,TRUE,admin,now()
RS_UIN_UPDATE_FAILURE_SMS,UIN Update Request Failed SMS,kan,TRUE,admin,now()
RPR_RPV_SUC_EMAIL,Registration Packet Validation Success Email,kan,TRUE,admin,now()
RPR_RPV_SUC_SMS,Registration Packet Validation Success SMS,kan,TRUE,admin,now()
